epoch,acc,auc,fn,fp,loss,lr,tn,tp,val_acc,val_auc,val_fn,val_fp,val_loss,val_tn,val_tp
62,0.980895,0.9977128,55.0,56.0,0.05201024088510229,0.0003162278,2849.0,2850.0,0.93566436,0.9806462,81.0,103.0,0.20695202844039337,1327.0,1349.0
63,0.98571426,0.9988803,43.0,40.0,0.03762649647186586,0.0003162278,2865.0,2862.0,0.93426573,0.97348845,127.0,61.0,0.24972514149692973,1369.0,1303.0
64,0.98519796,0.9988914,40.0,46.0,0.03928526226890491,0.0003162278,2859.0,2865.0,0.92447555,0.9753939,64.0,152.0,0.25862300778976055,1278.0,1366.0
65,0.9846816,0.9990415,45.0,44.0,0.03973684644248514,0.0003162278,2861.0,2860.0,0.94160837,0.97598016,135.0,32.0,0.24546757804873268,1398.0,1295.0
66,0.9865749,0.998361,41.0,37.0,0.040911908341897785,0.0003162278,2868.0,2864.0,0.9458042,0.97822875,87.0,68.0,0.21131244365207139,1362.0,1343.0
67,0.983821,0.99821866,47.0,47.0,0.04679642912786122,0.0003162278,2858.0,2858.0,0.9367133,0.9759151,118.0,63.0,0.2414485843608138,1367.0,1312.0
68,0.9877797,0.9987575,34.0,37.0,0.03734198078332242,0.0003162278,2868.0,2871.0,0.9367133,0.9763549,97.0,84.0,0.2302624716775636,1346.0,1333.0
69,0.98416525,0.99814737,46.0,46.0,0.042969175847586936,0.0003162278,2859.0,2859.0,0.94545454,0.97577107,108.0,48.0,0.24398037341711165,1382.0,1322.0
70,0.98640275,0.9988755,44.0,35.0,0.03902210375431361,0.0003162278,2870.0,2861.0,0.93741256,0.9794432,99.0,80.0,0.2243139529152225,1350.0,1331.0
71,0.9848537,0.9986027,49.0,39.0,0.041731205995641896,0.0003162278,2866.0,2856.0,0.9321678,0.9720096,145.0,49.0,0.27582235605181127,1381.0,1285.0
72,0.98864025,0.9994244,34.0,32.0,0.03077954813412407,0.0003162278,2873.0,2871.0,0.93986017,0.97336036,142.0,30.0,0.2714154392122818,1400.0,1288.0
73,0.9855422,0.9986839,43.0,41.0,0.038552642291316296,0.0003162278,2864.0,2862.0,0.93951046,0.976278,143.0,30.0,0.26307124993483544,1400.0,1287.0
74,0.98709124,0.9987026,37.0,38.0,0.03689138999886453,0.0003162278,2867.0,2868.0,0.95594406,0.9799232,84.0,42.0,0.20429211360858215,1388.0,1346.0
75,0.98537004,0.9983902,40.0,45.0,0.040592218203750995,0.0003162278,2860.0,2865.0,0.9353147,0.97925675,77.0,108.0,0.23359254916953548,1322.0,1353.0
76,0.9891566,0.9988433,29.0,34.0,0.03469283943333864,0.0003162278,2871.0,2876.0,0.9370629,0.9770786,68.0,112.0,0.23556225193216412,1318.0,1362.0
77,0.9908778,0.9993884,30.0,23.0,0.026881699325918336,0.0003162278,2882.0,2875.0,0.9402098,0.98063135,88.0,83.0,0.22107646804791764,1347.0,1342.0
78,0.98743546,0.9987426,43.0,30.0,0.03567454528208557,0.0003162278,2875.0,2862.0,0.92937064,0.96587783,151.0,51.0,0.304265266731558,1379.0,1279.0
79,0.9901893,0.99859905,30.0,27.0,0.03134619799758601,0.0003162278,2878.0,2875.0,0.9486014,0.98149323,96.0,51.0,0.19229601684332762,1379.0,1334.0
80,0.98812395,0.9989446,36.0,33.0,0.030950113006106544,0.0003162278,2872.0,2869.0,0.9381119,0.9759634,130.0,47.0,0.2552632455024386,1383.0,1300.0
81,0.9888124,0.99900895,34.0,31.0,0.03293087051145664,0.0003162278,2874.0,2871.0,0.9482517,0.9794672,104.0,44.0,0.22583220682659486,1386.0,1326.0
82,0.9901893,0.99932456,27.0,30.0,0.02866538243645895,0.0003162278,2875.0,2878.0,0.93636364,0.9682031,134.0,48.0,0.31644435098925844,1382.0,1296.0
83,0.9879518,0.99929976,34.0,36.0,0.03344146073932796,0.0003162278,2869.0,2871.0,0.94335663,0.9780084,97.0,65.0,0.24356311104390435,1365.0,1333.0
84,0.9905336,0.99951714,30.0,25.0,0.023992510870154155,0.0003162278,2880.0,2875.0,0.94160837,0.9762198,86.0,81.0,0.2569842767973567,1349.0,1344.0
85,0.9889845,0.9991364,30.0,34.0,0.030299975878055125,0.0003162278,2871.0,2875.0,0.93636364,0.9724361,121.0,61.0,0.29956329429176637,1369.0,1309.0
86,0.994148,0.9998464,18.0,16.0,0.01609901027608855,0.0003162278,2889.0,2887.0,0.9388112,0.9711619,121.0,54.0,0.32472030883501996,1376.0,1309.0
87,0.99001724,0.99872684,32.0,26.0,0.029690148914818592,0.0003162278,2879.0,2873.0,0.9423077,0.97001034,124.0,41.0,0.31275101927537924,1389.0,1306.0
88,0.9910499,0.9994963,27.0,25.0,0.023992350175457942,0.0003162278,2880.0,2878.0,0.9472028,0.97793907,101.0,50.0,0.24951595086459946,1380.0,1329.0
89,0.99036145,0.9991183,30.0,26.0,0.03191437265983046,0.0003162278,2879.0,2875.0,0.934965,0.97108173,112.0,74.0,0.2966892340612637,1356.0,1318.0
90,0.99070567,0.9990412,27.0,27.0,0.02755304331438189,0.0003162278,2878.0,2878.0,0.93986017,0.97287613,112.0,60.0,0.27628044547628744,1370.0,1318.0
91,0.99156624,0.9992417,26.0,23.0,0.026291138005395506,0.0003162278,2882.0,2879.0,0.93951046,0.9733408,103.0,70.0,0.27618687369539946,1360.0,1327.0
92,0.9910499,0.99926925,25.0,27.0,0.0262607480465282,0.0003162278,2878.0,2880.0,0.91993004,0.9662987,52.0,177.0,0.3451349357480127,1253.0,1378.0
93,0.99139416,0.99913734,28.0,22.0,0.027418274579094265,0.0003162278,2883.0,2877.0,0.93251747,0.9723256,88.0,105.0,0.2844175929822595,1325.0,1342.0
94,0.99259895,0.99917483,24.0,19.0,0.02324688580115176,0.0003162278,2886.0,2881.0,0.94265735,0.973739,90.0,74.0,0.25088108807577514,1356.0,1340.0
95,0.9929432,0.999461,20.0,21.0,0.018732239131117052,0.000100000005,2884.0,2885.0,0.94160837,0.97573304,85.0,82.0,0.24447724160596102,1348.0,1345.0
96,0.9950086,0.99988085,14.0,15.0,0.014271499485826716,0.000100000005,2890.0,2891.0,0.94195807,0.9709321,106.0,60.0,0.28278787710976416,1370.0,1324.0
97,0.9939759,0.99988824,14.0,21.0,0.014007615422541949,0.000100000005,2884.0,2891.0,0.9339161,0.96868414,103.0,86.0,0.3277977052291359,1344.0,1327.0
98,0.9950086,0.9998602,14.0,15.0,0.014664303727910255,0.000100000005,2890.0,2891.0,0.93776226,0.96470386,118.0,60.0,0.3257246396486044,1370.0,1312.0
99,0.9967298,0.9997548,7.0,12.0,0.012132991286122087,0.000100000005,2893.0,2898.0,0.9461538,0.9716299,115.0,39.0,0.29029767225313047,1391.0,1315.0
100,0.99363166,0.9996818,16.0,21.0,0.016292106672621563,0.000100000005,2884.0,2889.0,0.9388112,0.9741477,97.0,78.0,0.2745592673075618,1352.0,1333.0
101,0.99449223,0.9997216,18.0,14.0,0.014070244630612544,0.000100000005,2891.0,2887.0,0.92937064,0.96783835,101.0,101.0,0.34705689380348054,1329.0,1329.0
102,0.9958692,0.9995888,14.0,10.0,0.011910796567653,0.000100000005,2895.0,2891.0,0.9503496,0.971972,104.0,38.0,0.275847121131661,1392.0,1326.0
103,0.9960413,0.9999131,14.0,9.0,0.011990237204410371,0.000100000005,2896.0,2891.0,0.9388112,0.96966434,101.0,74.0,0.30403740702886756,1356.0,1329.0
104,0.99535286,0.99987835,12.0,15.0,0.013851617920661257,0.000100000005,2890.0,2893.0,0.9409091,0.96851265,125.0,44.0,0.3105237721035627,1386.0,1305.0
