epoch,acc,auc,fn,fp,loss,lr,tn,tp,val_acc,val_auc,val_fn,val_fp,val_loss,val_tn,val_tp
24,0.7345,0.8054881,1067.0,526.0,0.5228441399584214,1e-05,2474.0,1933.0,0.700678,0.7780657,626.0,257.0,0.5472317743099342,1218.0,849.0
25,0.7266667,0.8001261,1088.0,552.0,0.5258147618671258,1e-05,2448.0,1912.0,0.69559324,0.75665194,650.0,248.0,0.5662535332017026,1227.0,825.0
26,0.7316667,0.8022859,1078.0,532.0,0.5200936878472566,1e-05,2468.0,1922.0,0.70135593,0.77164364,637.0,244.0,0.5539763906749628,1231.0,838.0
27,0.7276667,0.8029765,1100.0,534.0,0.5205176790306966,1e-05,2466.0,1900.0,0.71050847,0.772057,626.0,228.0,0.5513689893282065,1247.0,849.0
28,0.7276667,0.800235,1100.0,534.0,0.525786754116416,1e-05,2466.0,1900.0,0.6925424,0.7620442,631.0,276.0,0.5602420145677308,1199.0,844.0
29,0.7338333,0.80265725,1065.0,532.0,0.5217375254631043,1e-05,2468.0,1935.0,0.7023729,0.761268,610.0,268.0,0.5623695215936434,1207.0,865.0
30,0.739,0.80625975,1054.0,512.0,0.515727477868398,1e-05,2488.0,1946.0,0.69355935,0.7631805,675.0,229.0,0.5633948342779935,1246.0,800.0
31,0.734,0.8071922,1070.0,526.0,0.5215230968097846,1e-05,2474.0,1930.0,0.6915254,0.7596544,670.0,240.0,0.5648269460362904,1235.0,805.0
32,0.7341667,0.80345964,1058.0,537.0,0.5227069688836733,1e-05,2463.0,1942.0,0.68915254,0.7661973,672.0,245.0,0.559928371643616,1230.0,803.0
33,0.73216665,0.8025285,1086.0,521.0,0.5225820258756478,1e-05,2479.0,1914.0,0.7,0.76944184,623.0,262.0,0.5537452501765753,1213.0,852.0
34,0.72616667,0.8028178,1103.0,540.0,0.5242719485859076,1e-05,2460.0,1897.0,0.7020339,0.76596653,631.0,248.0,0.5594957818419246,1227.0,844.0
35,0.7335,0.8058795,1078.0,521.0,0.5168952492624521,1e-05,2479.0,1922.0,0.69559324,0.76517487,627.0,271.0,0.5593478571560423,1204.0,848.0
36,0.72066665,0.7873028,1126.0,550.0,0.5389885498086612,1e-05,2450.0,1874.0,0.69084746,0.76561373,655.0,257.0,0.5641407158415196,1218.0,820.0
37,0.7238333,0.7938764,1103.0,554.0,0.5297914573550224,1e-05,2446.0,1897.0,0.6867797,0.7603785,663.0,261.0,0.5668745180307808,1214.0,812.0
38,0.73466665,0.80745995,1073.0,519.0,0.516467837318778,1e-05,2481.0,1927.0,0.6938983,0.7612966,659.0,244.0,0.5640580248024504,1231.0,816.0
39,0.7295,0.8048245,1074.0,549.0,0.5161273927489917,1e-05,2451.0,1926.0,0.6864407,0.7609283,664.0,261.0,0.5643849496114052,1214.0,811.0
40,0.73116666,0.8010826,1056.0,557.0,0.5236338670551777,1e-05,2443.0,1944.0,0.7084746,0.77923656,600.0,260.0,0.5472201716091674,1215.0,875.0
41,0.7223333,0.79673845,1084.0,582.0,0.5302918620159228,1e-05,2418.0,1916.0,0.69457626,0.76667184,656.0,245.0,0.5623130971092288,1230.0,819.0
42,0.7226667,0.79633284,1103.0,561.0,0.5286440432320039,1e-05,2439.0,1897.0,0.69457626,0.7656388,648.0,253.0,0.5621560807955467,1222.0,827.0
43,0.72616667,0.79676753,1090.0,553.0,0.5298994043966134,1e-05,2447.0,1910.0,0.6932203,0.76404226,690.0,215.0,0.5668481383788384,1260.0,785.0
44,0.729,0.79827124,1081.0,545.0,0.52698651060462,1e-05,2455.0,1919.0,0.699661,0.77472496,638.0,248.0,0.5519363194198932,1227.0,837.0
45,0.73,0.80649704,1087.0,533.0,0.5183830890556177,1e-05,2467.0,1913.0,0.6925424,0.76365614,646.0,261.0,0.5624813577381231,1214.0,829.0
46,0.73483336,0.8068459,1081.0,510.0,0.5152688428511222,1e-05,2490.0,1919.0,0.6969491,0.75627446,683.0,211.0,0.5652895733461542,1264.0,792.0
47,0.73833334,0.8108537,1054.0,516.0,0.5134074552357197,1e-05,2484.0,1946.0,0.70135593,0.77640146,638.0,243.0,0.5496521106210805,1232.0,837.0
48,0.732,0.8041962,1055.0,553.0,0.5228955382357041,3.1622776e-06,2447.0,1945.0,0.6901695,0.7596631,672.0,242.0,0.5662972815461078,1233.0,803.0
49,0.7298333,0.8026626,1074.0,547.0,0.5195733995983998,3.1622776e-06,2453.0,1926.0,0.68915254,0.75527537,653.0,264.0,0.5660497260800863,1211.0,822.0
50,0.7213333,0.79572105,1117.0,555.0,0.5299424940844377,3.1622776e-06,2445.0,1883.0,0.6847458,0.7545949,678.0,252.0,0.5695158171956822,1223.0,797.0
51,0.7151667,0.7886421,1122.0,587.0,0.5387743560473124,3.1622776e-06,2413.0,1878.0,0.6962712,0.7681019,652.0,244.0,0.5580093567654237,1231.0,823.0
52,0.7335,0.80220395,1062.0,537.0,0.5239863845457633,3.1622776e-06,2463.0,1938.0,0.68237287,0.75062156,656.0,281.0,0.5719384008039863,1194.0,819.0
53,0.7313333,0.79908365,1076.0,536.0,0.5269077661136786,3.1622776e-06,2464.0,1924.0,0.6989831,0.7708894,598.0,290.0,0.5577792848065748,1185.0,877.0
54,0.7235,0.796739,1084.0,575.0,0.5281007873266935,3.1622776e-06,2425.0,1916.0,0.6983051,0.7688062,625.0,265.0,0.558806721386263,1210.0,850.0
55,0.731,0.80459595,1069.0,545.0,0.522566756332914,3.1622776e-06,2455.0,1931.0,0.6989831,0.7667273,631.0,257.0,0.5581639055983495,1218.0,844.0
